g_leopoldii_group_790	V1430591	99.609	768	3	0	1	768	28	795	0.0	1402
g_leopoldii_group_119	V1198683	82.285	1654	271	18	875	2516	818	2461	0.0	1411
g_leopoldii_group_119	V1198683	85.455	385	38	1	2588	2972	2447	2813	1.25e-105	385
g_leopoldii_group_528	V1073106	92.942	1261	66	5	1	1239	1	1260	0.0	1814
g_leopoldii_group_949	V1594011	86.580	231	16	11	69	297	3	220	4.58e-63	241
g_leopoldii_group_949	V1594011	100.000	39	0	0	1	39	1	39	1.77e-12	73.1
g_leopoldii_group_1186	V1192736	97.561	246	6	0	1	246	19	264	7.22e-118	422
g_leopoldii_group_1149	V1420606	94.074	270	16	0	1	270	1	270	1.74e-114	411
g_leopoldii_pulA_2	V1705016	96.972	5978	126	24	1	5961	1	5940	0.0	9985
g_leopoldii_group_385	V1069087	95.900	1683	69	0	1	1683	1	1683	0.0	2726
g_leopoldii_group_451	V1705017	100.000	1428	0	0	1	1428	1	1428	0.0	2638
g_leopoldii_group_1442	V1194670	92.381	105	8	0	1	105	58	162	1.40e-36	150
g_leopoldii_group_332	V1881151	81.348	1662	295	13	202	1857	199	1851	0.0	1338
g_leopoldii_group_794	V1042729	100.000	765	0	0	1	765	1	765	0.0	1413
g_leopoldii_group_368	V1705023	98.462	1755	27	0	1	1755	1	1755	0.0	3092
g_leopoldii_group_96	V1505246	98.315	3264	34	2	1	3246	10	3270	0.0	5703
g_leopoldii_group_370	V1191492	86.930	1668	186	24	1	1652	175	1826	0.0	1844
g_leopoldii_group_494	V1042317	99.004	1305	13	0	1	1305	1	1305	0.0	2338
g_leopoldii_group_460	V1040598	99.928	1395	1	0	1	1395	1	1395	0.0	2571
g_leopoldii_group_518	V1266148	98.011	1257	10	2	1	1257	211	1452	0.0	2169
g_leopoldii_group_518	V1266148	97.436	39	0	1	370	407	486	524	7.73e-10	65.8
g_leopoldii_group_518	V1266148	97.436	39	0	1	276	314	565	602	7.73e-10	65.8
g_leopoldii_group_317	V1151916	99.534	2145	10	0	1	2145	1	2145	0.0	3906
g_leopoldii_group_493	V1040330	99.006	1308	13	0	1	1308	1	1308	0.0	2344
g_leopoldii_group_295	V1039649	99.784	2316	5	0	1	2316	1	2316	0.0	4250
g_leopoldii_group_662	V1039650	99.286	981	7	0	1	981	1	981	0.0	1773
g_leopoldii_group_313	V1267300	99.410	2202	13	0	1	2202	91	2292	0.0	3995
g_leopoldii_group_972	V1151522	99.134	462	4	0	1	462	1	462	0.0	832
g_leopoldii_group_730	V1006101	100.000	861	0	0	1	861	1	861	0.0	1591
g_leopoldii_group_1018	V1267275	100.000	190	0	0	207	396	1440	1251	1.60e-96	351
g_leopoldii_group_652	V1819297	100.000	993	0	0	1	993	7	999	0.0	1834
g_leopoldii_group_880	V1038261	92.453	212	14	2	402	612	294	504	2.58e-81	302
g_leopoldii_group_880	V1038261	86.290	248	30	3	1	246	1	246	9.40e-71	267
g_leopoldii_group_508	V1167243	93.047	1280	89	0	1	1280	4	1283	0.0	1871
g_leopoldii_group_675	V1266160	100.000	966	0	0	1	966	1	966	0.0	1784
g_leopoldii_group_461	V1266188	100.000	1395	0	0	1	1395	1	1395	0.0	2577
g_leopoldii_group_614	V1199788	96.995	1065	32	0	1	1065	1	1065	0.0	1790
g_leopoldii_group_1477	V1395295	99.583	1200	2	1	1	1200	34	1230	0.0	2185
g_leopoldii_group_1523	V1041550	96.565	1252	41	2	1	1251	1	1251	0.0	2073
g_leopoldii_group_1527	V1266192	99.585	1446	0	1	1	1440	7	1452	0.0	2632
g_leopoldii_group_1527	V1266192	91.935	62	3	2	1077	1136	727	788	6.80e-16	86.1
g_leopoldii_group_1527	V1266192	91.935	62	3	2	721	782	1083	1142	6.80e-16	86.1
g_leopoldii_group_1579	V1430051	95.135	2960	131	11	1	2955	1	2952	0.0	4656
g_leopoldii_group_1683	V1040625	95.647	1723	55	13	1	1713	28	1740	0.0	2748
g_leopoldii_group_1767	V1266147	96.960	1941	44	11	1	1935	52	1983	0.0	3243
g_leopoldii_group_1800	V1200331	96.112	1209	47	0	1	1209	1	1209	0.0	1973
g_leopoldii_group_1946	V1549084	99.679	1245	4	0	1	1245	1	1245	0.0	2278
g_leopoldii_group_1960	V1400602	85.047	107	13	3	1561	1666	1535	1639	6.31e-22	106
g_leopoldii_group_2111	V1819291	98.820	1779	3	8	1	1761	34	1812	0.0	3153
g_leopoldii_group_2311	V1737050	91.667	588	1	2	1	588	1	540	0.0	771
